Brand,SubBrand,Arcsoft SDK,Face++ SDK,SenseTime SDK,Biometric SensorTech SDK,System Face App
samsung,q5q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,q6q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,qssi,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r11q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r11s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r12s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r1q,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,r3q,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r5q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r7,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r8q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r8s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r9q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,r9s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,sc-02h,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,star2lte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,star2qltechn,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,star2qltecs,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,starlte,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,starqltechn,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,starqlteue,,,,,system/priv-app/BioFaceService/BioFaceService.apk; system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,t2q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,t2s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,t2s_fix,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,v4q,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,vivaltods5m,,,,,
samsung,winner,,,,,system/system/priv-app/BioFaceService/BioFaceService.apk; system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,x1s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,xcover4lte,,,,,system/priv-app/FaceService/FaceService.apk
samsung,xcover4s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,xcover5,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,xcoverpro,,,,,system/system/priv-app/FaceService/FaceService.apk
samsung,y2s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,z3s,,,,,system/system/priv-app/FaceService/FaceService.apk; system/system/priv-app/smartfaceservice/smartfaceservice.apk
samsung,zenlte,,,,,
samsung,zenlteatt,,,,,
samsung,zeroflte,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
sceptre,gangbyeon,,,,,
sceptre,kanda,,,,,
schok,sv55216,,,,,
secure_phone,x2,,,,,
sharp,hd1,,system/system/lib/libMegviiUnlock.so,,,
sharp,hh6_sprout,,,,,system/system/app/FaceLock/FaceLock.apk
sharp,sat,,,,,system/system/app/FaceLock/FaceLock.apk
sharp,sindang,,,,,
sharp,sttm21vapp,,,,,
shift,axolotl,,,,,
shift,shift5_3,,,,,
shift,shift6m,,,,,
shift4,shift4,,,,,
shift4.2,shift4.2,,,,,
shift5,shift5,,,,,system/app/FaceLock.apk
shift5.1,shift5.1,,,,,
simbans,picassotab_9,,,,,
sky,ef71k,,,,,
sky,platinum_c4,,,,,
skyworth,skywortha3,,,,,
smartisan,darwin,,,,,system/system/priv-app/FaceRecognition/FaceRecognition.apk
smartisan,delta,,system/system/priv-app/FaceRecognition/lib/arm64/libMegviiUnlock.so,,,system/system/priv-app/FaceRecognition/FaceRecognition.apk
smartisan,ocean,,system/priv-app/FaceRecognition/lib/arm64/libMegviiUnlock.so,,,system/priv-app/FaceRecognition/FaceRecognition.apk
smartisan,oxford,,system/lib64/libMegviiUnlock.so; system/priv-app/FaceRecognition/lib/arm64/libMegviiUnlock.so,,,system/priv-app/FaceRecognition/FaceRecognition.apk
smartisan,trident,,system/system/priv-app/FaceRecognition/lib/arm64/libMegviiUnlock.so,,,system/system/priv-app/FaceRecognition/FaceRecognition.apk
smartron,rimo02a,,,,,system/app/FaceLock/FaceLock.apk
sonim,xp8800,,,,,system/system/app/FaceLock/FaceLock.apk
sonim,xp9900,,vendor/lib64/libMegviiUnlock.so; vendor/lib/libMegviiUnlock.so,,,system/system/priv-app/ApeFaceUnlock_R_P800/ApeFaceUnlock_R_P800.apk
sony,akari_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,akatsuki,,,,,system/system/app/FaceLock/FaceLock.apk
sony,akatsuki_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,apollo,,,,,system/system/app/FaceLock/FaceLock.apk
sony,apollo_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,aurora_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,blanc_windy,,,,,system/app/FaceLock/FaceLock.apk
sony,bright_windy,,,,,system/app/FaceLock/FaceLock.apk
sony,d5503,,,,,system/app/FaceLock/FaceLock.apk
sony,d6503,,,,,system/app/FaceLock/FaceLock.apk
sony,discovery,,,,,system/system/app/FaceLock/FaceLock.apk
sony,dora,,,,,system/app/FaceLock/FaceLock.apk
sony,dragon,,,,,system/system/app/FaceLock/FaceLock.apk
sony,h8166,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,h8266,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,h8324,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,h8416,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,h9436,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,houou,,,,,system/system/app/FaceLock/FaceLock.apk
sony,i3123,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,i4113,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,i4213,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,j8010,,,,,system/system/app/FaceLock/FaceLock.apk
sony,j8110,,,,,system/system/app/FaceLock/FaceLock.apk
sony,j8210,,,,,system/system/app/FaceLock/FaceLock.apk
sony,j9110,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,j9210,,,,,system/system/product/app/FaceLock/FaceLock.apk
sony,keyaki_dsds,,,,,system/app/FaceLock/FaceLock.apk
sony,kirin,,,,,system/system/app/FaceLock/FaceLock.apk
sony,kirin_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,lilac,,,,,system/app/FaceLock/FaceLock.apk
sony,maple,,,,,system/app/FaceLock/FaceLock.apk
sony,maple_dsds,,,,,system/app/FaceLock/FaceLock.apk
sony,mermaid,,,,,system/system/app/FaceLock/FaceLock.apk
sony,mermaid_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,pdx206,,,,,product/app/FaceLock/FaceLock.apk
sony,pdx215,,,,,
sony,pdx217,,,,,
sony,pdx223,,,,,
sony,pdx224,,,,,
sony,pdx234,,,,,
sony,pdx237,,,,,
sony,pdx245,,,,,
sony,pdx246,,,,,
sony,pdx256,,,,,
sony,pioneer,,,,,system/system/app/FaceLock/FaceLock.apk
sony,poplar_dsds,,,,,system/app/FaceLock/FaceLock.apk
sony,qssi,,,,,product/app/FaceLock/FaceLock.apk
sony,sumire,,,,,system/app/FaceLock/FaceLock.apk
sony,voyager_dsds,,,,,system/system/app/FaceLock/FaceLock.apk
sony,xq-at51,,,,,product/app/FaceLock/FaceLock.apk
sony,xq-au51,,,,,product/app/FaceLock/FaceLock.apk
sonyaudio,icx1293,,,,,
sonyaudio,icx1295,,,,,
spc,l62,,,,,system/app/FaceLock/FaceLock.apk
specta,rc331,,,,,
sprd,sl8541e_1h10,,,,,system/priv-app/HeilsFaceUnlock/HeilsFaceUnlock.apk
sprd,sp7731e_1h10,,,,,
sprd,ums512_1h10,,,,,
sprd,uws6137_1h10_64b,,,,,
sprd,v800,,vendor/lib/libMegviiUnlock.so; vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/ApeFaceUnlock/ApeFaceUnlock.apk
stream,dv8555-altice,,,,,
stream,everest,,,,,system/priv-app/FaceUnlock/FaceUnlock.apk
sunmi,v2,,,,,
supersonic,kanda,,,,,
surface,duo,,,,,
surface,duo2,,,,,
surface,duo_emulator,,,,,
surface,eos_emulator,,,,,
surface,ssi_sdk_x86_64,,,,,
symphony,e90,,,,,
symphony,g100,,,,,
symphony,i15,,,,,
symphony,i72,,,,,
symphony,v128,,,,,
symphony,v141,,,,,
symphony,v145,,,,,
symphony,v47,,,,,
symphony,v99,,,,,
symphony,z28,,vendor/lib/libMegviiUnlock.so,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
symphony,z60_plus,,,,,
t-mobile,bethpage,,,,vendor/lib64/libbstFaceUnlock.so; vendor/lib/libbstFaceUnlock.so,system/system/priv-app/FaceService/FaceService.apk
tcl,a3a_8_4g,,,,,
tcl,austin,,,,,system/system/priv-app/TctFaceUnlockService/TctFaceUnlockService.apk; system/system/priv-app/TctFaceUnlock/TctFaceUnlock.apk
tcl,beyondtv4,,,,,
tcl,chicago,,,,,system/system/priv-app/TctFaceUnlockService/TctFaceUnlockService.apk; system/system/priv-app/TctFaceUnlock/TctFaceUnlock.apk
tcl,curie,,,,,
tcl,faraday,,,,,
tcl,feijao,,,,,system/app/FaceLock/FaceLock.apk
tcl,tb8765ap1_bsp,,system/system/lib/libMegviiUnlock.so; system/system/priv-app/MtkSystemUI/lib/arm/libMegviiUnlock.so,,,
tcl,tokyo_tf,,,,,
tcl,u3a_10_wifi,,,,,
techpad,s6,,,,,
teclast,m40_eea,,,,,
teclast,p20s_eea,,,,,
teclast,p80x_g5k1,,,,,
teclast,t30,,,,,
teclast,t60ai,,,,,system/system/app/AwFaceIdDemo/AwFaceIdDemo.apk
tecno,full-64,,,system_ext/app/FaceID/lib/arm64/libstfaceunlockppl.so; system_ext/lib64/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk; system_ext/app/FaceidSub/FaceidSub.apk
tecno,full-64-armv82,,,,,
tecno,tecno-ac8,,,system_ext/app/FaceID/lib/arm64/libstfaceunlockppl.so; system_ext/lib64/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk; system_ext/app/FaceidSub/FaceidSub.apk
tecno,tecno-bb4k,,,system/system/lib/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-bf7n,,,,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-cc9,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-cd6,,,system/system/app/FaceID/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk; system/system/app/FaceidSub/FaceidSub.apk
tecno,tecno-cg6,,,,,
tecno,tecno-ck8n,,,vendor/lib64/libstfaceunlockppl.so; vendor/lib/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-ck8nb,,,vendor/lib64/libstfaceunlockppl.so; vendor/lib/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-kb8,,,,,
tecno,tecno-kc2,,,system/system/app/FaceID/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-kc3,,,system/system/app/FaceID/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-ki5n,,,,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-ki7,,,,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-kj5,,,vendor/lib64/libstfaceunlockppl.so; vendor/lib/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk
tecno,tecno-lb8,,,system/system/lib/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-lb8a,,,system/system/app/FaceID/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceID/FaceID.apk
tecno,tecno-lc6,,,,,system/system/app/FaceID/FaceID.apk
tecno,tecno-lc6a,,,,,system/system/app/FaceID/FaceID.apk
tecno,tecno-le6,,,system_ext/lib64/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk; system_ext/app/FaceidSub/FaceidSub.apk
tecno,tecno-le7,,,system_ext/app/FaceID/lib/arm64/libstfaceunlockppl.so; system_ext/lib64/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk; system_ext/app/FaceidSub/FaceidSub.apk
tecno,tecno-le8,,,system_ext/app/FaceID/lib/arm64/libstfaceunlockppl.so; system_ext/lib64/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk; system_ext/app/FaceidSub/FaceidSub.apk
tecno,tecno-lh8n,,,vendor/lib64/libstfaceunlockppl.so; vendor/lib/libstfaceunlockppl.so,,system_ext/app/FaceID/FaceID.apk
telkom,dv8219,,,,,
teracube,teracube_2e,,,,,
teracube,teracube_one,,,,,system/system/app/FaceLock/FaceLock.apk
texet,tm-5584,,,,,
things,msm8x53_som,,,,,
things,mt8167s_som,,,,,
tianyi1hao2022,ares,,,,,
TRUE,4gwifi,,,,,
ulefone,armor_10_5g,,,system/system/lib64/libstfaceunlock.so; system/system/lib/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
ulefone,armor_6e,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
ulefone,armor_7,,,system/system/lib/libstfaceunlock.so; system/system/lib64/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
ulefone,note_15,,,vendor/lib/libstfaceunlock.so,,
ulefone,power_6,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
ulefone,power_armor_13,,,system/system/lib64/libstfaceunlock.so; system/system/lib/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
ulefone,ulefone_s11,,,system/system/app/TFaceServiceApp/lib/arm/libstfaceunlock.so; vendor/lib/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,a13,,,,,
umidigi,a13_pro,,,,,
umidigi,a13s,,,,,
umidigi,a5_pro,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,a7_eea,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,a7_pro,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,a7s,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,a9_pro,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,bison,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,bison_pro,,,vendor/lib64/libstfaceunlock.so; vendor/lib/libstfaceunlock.so,,
umidigi,bison_x10s_nfc,,,,,
umidigi,f1,,,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,f2,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,one_max,,,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,s3_pro,,,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,umidigi_x,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
umidigi,z2_pro,,,,,system/app/FaceLock/FaceLock.apk; system/priv-app/FaceUnlock/FaceUnlock.apk
umx,u2-plus-te-vr,,,,,
umx,u2vr,,,,,system/app/FaceLock/FaceLock.apk
umx,u3ar,,,,,
umx,u683cl,,,,,
umx,u693cl,,,,,
umx,u696cl,,,,,
unihertz,atom_l,,,,,product/priv-app/FaceUnlockAddOn/FaceUnlockAddOn.apk; product/priv-app/FaceUnlock/FaceUnlock.apk
unihertz,jelly2,,,,,product/priv-app/FaceUnlockAddOn/FaceUnlockAddOn.apk; product/priv-app/FaceUnlock/FaceUnlock.apk
unihertz,jelly_max,,,vendor/lib64/libstfaceunlock.so,,
unihertz,jelly_star,,,vendor/lib64/libstfaceunlock.so; vendor/lib/libstfaceunlock.so,,
unihertz,luna,,,vendor/lib64/libstfaceunlock.so; vendor/lib/libstfaceunlock.so,,
unihertz,titan,,,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
unisoc,ums512_1h10,,,,,
unknown,aop,,,,,
unknown,b2n,,,,,
unknown,danube,,,,,
unknown,flame,,,,,system/app/FaceLock/FaceLock.apk
unknown,generic_a15,,,,,
unknown,generic_a53,,odm/lib64/libMegviiUnlock.so,,,
unknown,nb1_bsp,,,,,
unknown,pnx,,,,,
unknown,unknown,,,,,
unknown-1,unknown,,,,,system/app/FaceLock/FaceLock.apk
unkown,fih_sdm845,,,,,
unkown,sat_bsp,,,,,
ursus,ns370,,,,,
verizon,jfltevzw,,,,,system/app/FaceLock/FaceLock.apk
verizon,zeroltevzw,,,,,system/priv-app/FaceService/FaceService.apk; system/priv-app/smartfaceservice/smartfaceservice.apk
vertex,grip,,,,,
vestel,pardus,,,system/system/lib/libstfaceunlock.so; system/system/lib64/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
visible,wtvis01,,,,vendor/lib64/libbstFaceUnlock.so; vendor/lib/libbstFaceUnlock.so,system/system/priv-app/FaceService/FaceService.apk
vivo,1723,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1725,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1726,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1727,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1802,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1806,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1808,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1812,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1815,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1818,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1819,,,,,
vivo,1820,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,1902,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1907,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1915,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1916,,,system/system/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1919,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,1920n,,,system/system/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,2006,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,2023,,,,,
vivo,2025,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2030,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2034,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2036,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2037,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2040,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2041,,,,,
vivo,2045,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2046,,,,,
vivo,2047,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2050,,,,,
vivo,2114,,,,,
vivo,2120,,,,,
vivo,2124,,vendor/lib64/libMegviiUnlock.so,,,
vivo,2130,,,,,
vivo,2132,,,,,
vivo,2141,,,,,
vivo,atoll,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,dpd2221,,vendor/lib64/libanc_faceid.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,erdv9630,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,k65v1_64_bsp,,vendor/lib64/libMegviiUnlock.so,,,
vivo,k6853v1_64_6360,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,msm8937_64,,system/app/IRLedTest/lib/arm64/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so; system/lib/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,msmnile,,,vendor/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1522a,,,,,
vivo,pd1718,,,system/lib/libstfaceunlock.so; system/lib/libstfaceunlockdnn.so,,system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1730bf_ex,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1732cf_ex,,system/lib/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1801,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1814f_ex,,system/system/app/IRLedTest/lib/arm64/libMegviiUnlock.so; system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1818c,,system/app/IRLedTest/lib/arm64/libMegviiUnlock.so; system/lib64/libMegviiUnlock.so; system/lib/libMegviiUnlock.so,,,system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1831f_ex,,,,,
vivo,pd1832,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1836,,,,,
vivo,pd1901bf_ex,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1901df_ex,,,system/system/lib64/libstfaceunlockppl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1911,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1911f_ex,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1916,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1921,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1924,,,system/system/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1931f_ex,,,system/system/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1938,,,system/system/lib64/libstfaceunlockocl.so,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd1955,,vendor/lib64/libMegviiUnlock.so,,,
vivo,pd2024,,,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2046,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2047,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2049,,,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2068,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2073,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2092,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2102,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2106,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2111,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2118,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2121,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2130,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2131,,,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2133,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2134,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2140,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2141,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
vivo,pd2145,,vendor/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlock/FaceUnlock.apk
